filename,from_date,to_date,samples,na_percentage
MAC000002.csv,2013-02-01 00:00:00,2013-02-28 23:30:00,1344,0
MAC000003.csv,2013-02-01 00:00:00,2013-02-28 23:30:00,1344,0
MAC000004.csv,2013-02-01 00:00:00,2013-02-28 23:30:00,1344,0
MAC000005.csv,2013-02-01 00:00:00,2013-02-28 23:30:00,1344,0
MAC000006.csv,2013-02-01 00:00:00,2013-02-28 23:30:00,1344,0
MAC000008.csv,2013-02-01 00:00:00,2013-02-28 23:30:00,1344,0
MAC000009.csv,2013-02-01 00:00:00,2013-02-28 23:30:00,1344,0
MAC000010.csv,2013-02-01 00:00:00,2013-02-28 23:30:00,1344,0
MAC000011.csv,2013-02-01 00:00:00,2013-02-28 23:30:00,1344,0
